id;goal_id;goal;makedate;user_id;origin_id;origin;degree_id_1;degree_name_1;degree_origin_1;subject_id_1;subject_name_1;subject_origin_id_1;semester_1;degree_id_2;degree_name_2;degree_origin_2;subject_id_2;subject_name_2;subject_origin_id_2;semester_2;degree_id_3;degree_name_3;degree_origin_3;subject_id_3;subject_name_3;subject_origin_id_3;semester_3;degree_id_4;degree_name_4;degree_origin_4;subject_id_4;subject_name_4;subject_origin_id_4;semester_4;degree_id_5;degree_name_5;degree_origin_5;subject_id_5;subject_name_5;subject_origin_id_5;semester_5;social goals;communication and contact;volunteer work and idealism;career goals;grades;duration of studies;graduation;orientation;job opportunities;networking;status and wealth;safety;educational goals;knowledge;comprehension;competences;personal growth;scientific methods;concrete goals;practical experiences;going abroad;foreign languages;temporal scope;within this semester;within studies;beyond studies;private or professional;professional;private;other tags;nonsense;fun, happiness, satisfaction;S.M.A.R.T.;programming;too vague;sport
2000;1296;zusätzliche Zertifikate erwerben;2019-04-06 20:23:26.090000+00:00;id: de.uos.studip, origin: 8b0a3f19a40058f799ffc86e86f626a6;8b0a3f19a40058f799ffc86e86f626a6;de.uos.studip;5.0;Bachelor of Science;14;91.0;Angewandte Systemwissenschaft;632;8.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2001;1298;Wissen in allen möglichen Bereichen, die mich interessieren, erlangen;2019-04-07 07:51:28.544000+00:00;id: de.uos.studip, origin: 12abec891c2260e68c4217b36140c76f;12abec891c2260e68c4217b36140c76f;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2002;1305;Fähigkeiten im Bereich KI;2019-04-07 09:45:45.516000+00:00;id: de.uos.studip, origin: 0b75a95a67c10a63f7dbf178fc2660b0;0b75a95a67c10a63f7dbf178fc2660b0;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2003;1310;Aus der Masse herausstechen;2019-04-07 10:40:25.933000+00:00;id: de.uos.studip, origin: 6b64d7fcdae0210dd67f9992117dcc63;6b64d7fcdae0210dd67f9992117dcc63;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False
2004;1312;Möglichkeiten zur Spezialisierung entdecken;2019-04-07 10:43:22.425000+00:00;id: de.uos.studip, origin: 6b64d7fcdae0210dd67f9992117dcc63;6b64d7fcdae0210dd67f9992117dcc63;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2005;1318;Die Möglichkeit auf einen sicheren Job haben.;2019-04-07 11:12:42.313000+00:00;id: de.uos.studip, origin: 347ca68897a1b52e12f2388adc1997e6;347ca68897a1b52e12f2388adc1997e6;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
2006;1319;Mehr über Informatik, bzw die Funktionsweise von Computern und dem Internet verstehen.;2019-04-07 11:16:37.757000+00:00;id: de.uos.studip, origin: 347ca68897a1b52e12f2388adc1997e6;347ca68897a1b52e12f2388adc1997e6;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2007;1327;Verschiedene Programmiersprachen lernen;2019-04-07 13:14:06.153000+00:00;id: de.uos.studip, origin: 35885e09a005a440966a2e4da084757c;35885e09a005a440966a2e4da084757c;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2008;1332;Breites technisches Wissen im Bereich der Informatik;2019-04-07 13:41:32.071000+00:00;id: de.uos.studip, origin: a637e0b6e7f445df7711e2d77e7e659e;a637e0b6e7f445df7711e2d77e7e659e;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2009;1336;Zu Informatik wechseln, abschliessen;2019-04-07 15:19:59.541000+00:00;id: de.uni-bremen.elearning, origin: fb4083c041d0ae37564144b201940fa5;fb4083c041d0ae37564144b201940fa5;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;81.0;Systems Engineering B.Sc. / M.Sc.;616;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False
2010;1343;Mehr über die Funktions- und Arbeitsweise von Computer, insbesondere auf Hardwareebene, erfahren.;2019-04-07 17:16:34.609000+00:00;id: de.uos.studip, origin: bdd9ac813852f94cc02d93b17fd3bdea;bdd9ac813852f94cc02d93b17fd3bdea;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2011;1347;die verschiedenen Ansätze das menschliche denken zu untersuchen kennenlernen;2019-04-07 17:34:28.305000+00:00;id: de.uos.studip, origin: f86f7f3565330116f4e4976e9d5f58fc;f86f7f3565330116f4e4976e9d5f58fc;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2012;1353;genügend berufsrelevante Kompetenzen;2019-04-07 18:41:19.594000+00:00;id: de.uos.studip, origin: c9ec5ff65236ba1ef965f0f6794c02eb;c9ec5ff65236ba1ef965f0f6794c02eb;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
2013;1357;eingebettete, verntzte Systeme programmieren;2019-04-07 18:43:42.821000+00:00;id: de.uos.studip, origin: 3d19e203fa6577d8084909350c5d0231;3d19e203fa6577d8084909350c5d0231;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
2014;1362;Wo können wir noch hin?;2019-04-07 20:10:28.572000+00:00;id: de.uos.studip, origin: bcbeb8e05ee0a0f847cd7316529969a5;bcbeb8e05ee0a0f847cd7316529969a5;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2015;1368;gute Fackkentnisse;2019-04-08 06:51:36.851000+00:00;id: de.uos.studip, origin: 0145af09a05642c9e5379dcf2561ea19;0145af09a05642c9e5379dcf2561ea19;de.uos.studip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2016;1370;Freizeit und nicht sofort 40h arbeiten;2019-04-08 08:43:12.847000+00:00;id: de.uos.studip, origin: 1575c77c7ae28fd456579ef47911be7c;1575c77c7ae28fd456579ef47911be7c;de.uos.studip;6.0;Master of Science;17;94.0;Umweltsysteme und Ressourcenmanagement;900;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;True;False;False;False;False
2017;1371;Handwerkszeug/-skills bekommen, mit denen man nach dem Studium im Beruf etwas anfangen kann;2019-04-08 08:43:45.706000+00:00;id: de.uos.studip, origin: 1575c77c7ae28fd456579ef47911be7c;1575c77c7ae28fd456579ef47911be7c;de.uos.studip;6.0;Master of Science;17;94.0;Umweltsysteme und Ressourcenmanagement;900;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
2018;1375;Studium abschließen, um eine gute Perspektive für den Start in den Beruf zu gewinnen.;2019-04-08 09:25:59.703000+00:00;id: de.uos.studip, origin: 2ea4f8c4ac019a8a6e5f24a114fd9948;2ea4f8c4ac019a8a6e5f24a114fd9948;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False
2019;1382;Etwas über Themen lernen, die mich persönlich interessieren;2019-04-08 10:36:20.689000+00:00;id: de.uos.studip, origin: 4a992d65fdd23cf725c407c5de3cd6b1;4a992d65fdd23cf725c407c5de3cd6b1;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2020;1389;Bachelor abschließen;2019-04-08 11:35:03.511000+00:00;id: de.uni-bremen.elearning, origin: 9628891cf6b565459b30691512df58e7;9628891cf6b565459b30691512df58e7;de.uni-bremen.elearning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
2021;1391;Qualifikationen erwerben um ortsungebunden zu arbeiten.;2019-04-08 13:42:54.598000+00:00;id: de.uos.studip, origin: 56c98a835fea865d76cb4d14f5fb1214;56c98a835fea865d76cb4d14f5fb1214;de.uos.studip;5.0;Bachelor of Science;14;1.0;Cognitive Science;729;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False
2022;1397;Bachelor of Science;2019-04-08 14:18:04.502000+00:00;id: de.uos.studip, origin: 9fc4492b15a2bef2ed821656973f87ef;9fc4492b15a2bef2ed821656973f87ef;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
2023;1401;Ein Prädikatsexamen erlangen;2019-04-08 14:35:19.331000+00:00;id: de.uni-bremen.elearning, origin: de0b6438d9b6770e77058cc0026230fd;de0b6438d9b6770e77058cc0026230fd;de.uni-bremen.elearning;17.0;;none;75.0;Rechtswissenschaft (Staatsexamen);265;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;True;False;True;False;False;True;False;False;False
2024;1408;Mehrere Auslandsaufenthalte;2019-04-08 14:59:20.412000+00:00;id: de.uos.studip, origin: 1c105eeb510148f7672463b4c035b6f2;1c105eeb510148f7672463b4c035b6f2;de.uos.studip;5.0;Bachelor of Science;14;5.0;Informatik;79;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2025;1411;Fachwissenschaftliche Orientierungshilfe;2019-04-08 16:52:17.970000+00:00;id: de.uni-bremen.elearning, origin: 27fe5e865be64a44b27400ffcdf064ea;27fe5e865be64a44b27400ffcdf064ea;de.uni-bremen.elearning;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;49.0;Geschichte, B.A./ Mag./ LA;268;1.0;21.0;Bachelor;a47f8ab35e83c8debd8c74331766bca4;58.0;Philosophie, B.A./Mag.;281;1.0;;;;;;;;;;;;;;;;;;;;;;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
2026;1419;Mein Denken verbessern;2019-04-08 18:15:43.153000+00:00;id: de.uos.studip, origin: 096be1552f86f431ccbaedd384451be5;096be1552f86f431ccbaedd384451be5;de.uos.studip;5.0;Bachelor of Science;14;6.0;Mathematik;105;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
